Local Time,UTC Time,MMSI,IMO,Name,Call Sign,Ship Type,Length,Beam,Draught,SOG,COG,Heading,Latitude,Longitude,Destination,Status,Flag,AIS Ship Type,AIS Status,AIS A,AIS B,AIS C,AIS D
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:29,13/7/2025 20:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,135.4,511,1.273117,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:32,13/7/2025 20:32,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,120.6,511,1.273018,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:34,13/7/2025 20:34,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,46,511,1.273073,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:35,13/7/2025 20:35,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,20.9,511,1.27319,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:36,13/7/2025 20:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,119.8,511,1.273115,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:38,13/7/2025 20:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,181.8,511,1.273162,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:39,13/7/2025 20:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,314.2,511,1.273098,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:42,13/7/2025 20:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,88.4,511,1.27318,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:50,13/7/2025 20:50,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,291.1,511,1.273128,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 4:52,13/7/2025 20:52,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,102,511,1.273153,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:01,13/7/2025 21:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,106.7,511,1.273235,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:08,13/7/2025 21:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,239.2,511,1.273157,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:16,13/7/2025 21:16,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,238.1,511,1.27315,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:21,13/7/2025 21:21,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,66.1,511,1.273202,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:26,13/7/2025 21:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,150.1,511,1.273163,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:29,13/7/2025 21:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,205.7,511,1.273215,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:30,13/7/2025 21:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,272.2,511,1.27317,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:39,13/7/2025 21:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,24.7,511,1.273227,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:41,13/7/2025 21:41,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,100.2,511,1.273172,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:43,13/7/2025 21:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,226.5,511,1.273192,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:45,13/7/2025 21:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,205.7,511,1.27324,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:48,13/7/2025 21:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,163.7,511,1.273168,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:49,13/7/2025 21:49,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,281.7,511,1.273127,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:51,13/7/2025 21:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,52.9,511,1.27315,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 5:55,13/7/2025 21:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,88.9,511,1.273218,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:01,13/7/2025 22:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273272,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:07,13/7/2025 22:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,194.6,511,1.273217,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:08,13/7/2025 22:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,243.6,511,1.273165,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:09,13/7/2025 22:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,286.4,511,1.273165,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:11,13/7/2025 22:11,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,199.1,511,1.27301,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:12,13/7/2025 22:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,189.6,511,1.272948,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:15,13/7/2025 22:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,4.3,511,1.273,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:17,13/7/2025 22:17,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,19.4,511,1.273067,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:18,13/7/2025 22:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,288.4,511,1.27312,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:19,13/7/2025 22:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,193.3,511,1.27303,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:20,13/7/2025 22:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,169.1,511,1.272993,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:23,13/7/2025 22:23,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,11.6,511,1.273053,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:26,13/7/2025 22:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,34.3,511,1.273147,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:28,13/7/2025 22:28,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,75.4,511,1.273198,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:31,13/7/2025 22:31,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,92.9,511,1.27321,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:32,13/7/2025 22:32,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,201.4,511,1.273155,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:33,13/7/2025 22:33,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,291.8,511,1.273258,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:38,13/7/2025 22:38,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,217.6,511,1.273247,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:40,13/7/2025 22:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,0,511,1.273215,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:45,13/7/2025 22:45,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,268.7,511,1.273213,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:48,13/7/2025 22:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,76.6,511,1.273232,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 6:48,13/7/2025 22:48,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,76.6,511,1.273232,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:04,13/7/2025 23:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,76.2,511,1.273193,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:05,13/7/2025 23:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,152.1,511,1.273172,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:07,13/7/2025 23:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,84.7,511,1.273172,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:26,13/7/2025 23:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,81.8,511,1.273155,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:28,13/7/2025 23:28,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,1.9,211.6,511,1.27309,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:29,13/7/2025 23:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,323.9,511,1.273143,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:30,13/7/2025 23:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,240,511,1.273147,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:36,13/7/2025 23:36,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,286.1,511,1.273207,103.8687,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:37,13/7/2025 23:37,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,263,511,1.273158,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:39,13/7/2025 23:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,253.6,511,1.273182,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:40,13/7/2025 23:40,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,318,511,1.273232,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:42,13/7/2025 23:42,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,211.5,511,1.273153,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:47,13/7/2025 23:47,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,181.1,511,1.273115,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:49,13/7/2025 23:49,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,62.5,511,1.273168,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:51,13/7/2025 23:51,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,10.3,511,1.273155,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:52,13/7/2025 23:52,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,280.2,511,1.273095,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:54,13/7/2025 23:54,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,356.3,511,1.273157,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:55,13/7/2025 23:55,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,40.8,511,1.273137,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:56,13/7/2025 23:56,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,212.7,511,1.273148,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:58,13/7/2025 23:58,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,182.7,511,1.273103,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 7:59,13/7/2025 23:59,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,251.5,511,1.273093,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:04,14/7/2025 0:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,34.5,511,1.273148,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:05,14/7/2025 0:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,127.3,511,1.273123,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:09,14/7/2025 0:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,294.7,511,1.273162,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:12,14/7/2025 0:12,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,356.9,511,1.273215,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:13,14/7/2025 0:13,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,249.6,511,1.273155,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:16,14/7/2025 0:16,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,351.8,511,1.273228,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:18,14/7/2025 0:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,114.8,511,1.273202,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:19,14/7/2025 0:19,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,349,511,1.273203,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:20,14/7/2025 0:20,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,20.3,511,1.273267,103.8686,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:21,14/7/2025 0:21,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,175.3,511,1.27319,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:23,14/7/2025 0:23,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.4,291.8,511,1.273155,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:24,14/7/2025 0:24,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.3,70.7,511,1.273212,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:25,14/7/2025 0:25,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,44.5,511,1.273258,103.8685,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:26,14/7/2025 0:26,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,4.2,279.2,511,1.273397,103.8683,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:27,14/7/2025 0:27,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,5.4,212.8,511,1.272483,103.8673,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:29,14/7/2025 0:29,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,6.5,235.6,511,1.270443,103.8649,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:30,14/7/2025 0:30,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,1.6,285.6,511,1.269955,103.8638,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:31,14/7/2025 0:31,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,305.9,511,1.270255,103.8637,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:39,14/7/2025 0:39,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,13.6,511,1.270208,103.8637,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:43,14/7/2025 0:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,24.9,511,1.270192,103.8636,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 8:43,14/7/2025 0:43,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,24.9,511,1.270192,103.8636,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:00,14/7/2025 1:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0,342,511,1.270168,103.8637,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:01,14/7/2025 1:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,2.3,151.2,511,1.2701,103.8637,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:02,14/7/2025 1:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,6.1,65.5,511,1.270193,103.8644,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:03,14/7/2025 1:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,6.6,65.5,511,1.270888,103.866,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:04,14/7/2025 1:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9,131.5,511,1.271127,103.8679,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:05,14/7/2025 1:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.7,181.7,511,1.268322,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:06,14/7/2025 1:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.8,168.3,511,1.264745,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:07,14/7/2025 1:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.9,180.7,511,1.263213,103.8689,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:08,14/7/2025 1:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.5,221.7,511,1.259333,103.8667,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:09,14/7/2025 1:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.9,215,511,1.25814,103.8658,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 9:09,14/7/2025 1:09,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.9,215,511,1.25814,103.8658,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:00,14/7/2025 2:00,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,8.5,15.5,511,1.259867,103.868,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:02,14/7/2025 2:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.8,12.8,511,1.266197,103.8691,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:03,14/7/2025 2:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.8,354.5,511,1.268972,103.8694,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:04,14/7/2025 2:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.9,338.8,511,1.270322,103.8689,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:05,14/7/2025 2:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.1,267.4,511,1.271992,103.867,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:06,14/7/2025 2:06,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,6.6,229.4,511,1.270977,103.8652,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:07,14/7/2025 2:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,4,279.9,511,1.270138,103.8639,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:08,14/7/2025 2:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,326.7,511,1.270278,103.8638,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 10:08,14/7/2025 2:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.1,326.7,511,1.270278,103.8638,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:01,14/7/2025 3:01,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,0.2,56.2,511,1.27033,103.8637,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:02,14/7/2025 3:02,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,2.1,127.3,511,1.270268,103.8638,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:03,14/7/2025 3:03,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,4.1,67.5,511,1.270067,103.8641,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:04,14/7/2025 3:04,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,6.9,66.9,511,1.270773,103.8658,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:05,14/7/2025 3:05,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.9,101.9,511,1.271298,103.8678,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:07,14/7/2025 3:07,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,11.1,176,511,1.26436,103.8691,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:08,14/7/2025 3:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,11.2,198.4,511,1.262617,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 11:08,14/7/2025 3:08,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,11.2,198.4,511,1.262617,103.8688,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 12:14,14/7/2025 4:14,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.1,26.2,511,1.259127,103.8674,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 12:15,14/7/2025 4:15,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,9.1,21.4,511,1.261502,103.8684,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 12:17,14/7/2025 4:17,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10,3.3,511,1.266942,103.8692,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
14/7/2025 12:18,14/7/2025 4:18,563072390,,MSF HAPPY,9V6734,Passenger ship,18,6,,10.3,349.4,511,1.268343,103.8692,,,Singapore,60,,4,14,3,3
,,,,,,,,,,,,,,,,,,,,,,,
